"pagos","gratis","carga.paga","carga.gratis","correio"
1029,25,11871,0,0
272,8,0,0,0
10241,222,35096,16361,0
15150,310,22290,30326,0
2364,70,12270,109,0
3250,20,0,0,0
10489,117,1695,12341,0
23452,962,34281,54969,0
9794,40,35682,7406,0
0,0,0,0,0
3950,55,7255,0,0
1121,0,440,0,0
11142,163,22017,241,0
6801,158,4111,1927,0
5849,79,7582,629,0
549,27,3673,636,0
1363,12,5280,670,0
229,4,0,0,0
1117,16,0,0,0
7330,102,35032,14,0
1198,0,580,0,0
1754,13,1216,0,0
994,19,0,0,0
0,0,0,0,0
13976,185,36484,1,0
14518,443,28511,401,0
0,0,0,0,0
2111,28,576,25,0
7674,45,12321,81,0
7999,98,5538,3,0
22196,854,56308,11298,0
2389,9,5788,0,0
5782,132,8550,221,0
7748,124,3413,1029,0
1692,5,180,0,0
12726,137,15585,1546,0
3764,57,450,16,0
830,18,0,0,0
503,7,102,0,0
30,4,0,0,0
1518,32,14264,118,0
4840,188,3426,92,0
526,6,0,0,0
4620,18,24493,0,0
9115,150,65873,819,0
967,12,5708,0,0
556,4,10361,0,0
0,0,0,0,0
4931,33,28763,0,0
9195,96,61427,0,0
9189,221,71466,1333,0
0,0,0,0,0
2967,13,22046,11,0
621,10,0,0,0
273,8,0,0,0
174,2,0,0,0
2721,24,6572,0,0
176,0,0,0,0
293,3,2,0,0
15374,65,1089,1378,0
14968,179,2377,1306,0
0,0,0,0,0
4011,14,0,0,0
857,3,0,0,0
11897,150,879,1385,0
1020,0,33,0,0
4067,76,245,0,0
3817,44,8917,0,0
10844,105,25981,40,0
25493,428,52391,871,0
0,0,0,0,0
6697,84,1279,15,0
20540,881,44439,3081,0
425,10,0,0,0
2827,629,2279,0,0
558,6,0,0,0
7443,54,36036,0,0
13236,287,31451,568,0
192,9,0,0,0
5182,39,31033,7,0
14036,219,35641,1,0
1847,15,1407,0,0
21601,435,70286,125,0
2324,20,319,0,0
673,2,0,0,0
8914,96,33357,509,0
1483,19,37918,27,0
64,3,0,0,0
8461,208,14813,272,0
8238,69,40858,3672,0
1373,15,38,0,0
3285,54,45,34,0
4168,19,810,1088,0
10195,122,710,0,0
8821,78,29184,704,0
8400,111,50583,220,0
13394,174,53585,209,0
11230,301,24701,11433,0
574,9,0,0,0
14557,230,41680,1795,0
9549,89,60529,604,0
11237,108,1975,1361,0
9627,107,14423,186,0
339,3,0,0,0
14086,173,42136,2660,0
18133,477,37040,653,0
400,5,0,0,0
14041,116,35194,511,0
1310,8,826,100,0
7895,115,19818,279,0
9859,134,14591,356,0
7330,69,2623,180,0
19867,378,48044,1787,0
4116,24,0,90,0
22361,224,101900,1720,0
16131,148,27490,662,0
4153,64,15063,668,0
19680,584,36511,490,0
23569,236,62397,103,0
3059,25,9356,767,0
10000,143,48805,2793,0
2439,28,0,0,0
1556,11,0,0,0
4069,86,9812,131,0
0,0,0,0,0
1810,12,1056,0,0
11290,253,33559,680,0
0,0,0,0,0
14337,330,39649,1022,0
0,0,0,0,0
12307,209,2,56,0
5503,137,12322,802,0
945,20,400,12,0
9793,144,47216,560,0
5571,134,53051,951,0
17324,513,158479,2883,0
13218,343,70264,9251,0
12326,190,38256,1015,0
4792,72,6846,626,0
13703,573,23784,1391,0
14323,192,65523,1659,0
61,4,0,0,0
9314,162,72209,368,0
11312,109,4354,455,0
21394,566,25065,1436,0
20074,412,99578,1205,0
15962,545,121445,2021,0
11502,277,35220,1770,0
759,24,0,0,0
5041,50,25568,217,0
6026,78,15704,404,0
3937,37,10229,50,0
4384,105,4159,335,0
6401,153,6405,348,0
13749,234,45658,923,0
446,11,0,0,0
7826,142,6352,500,0
22914,654,77965,3210,0
4176,63,11124,418,0
12602,124,0,198,0
2236,33,9262,0,0
341,5,0,0,0
21581,295,136124,1299,0
20865,408,7127,871,0
13650,132,59273,1463,0
8735,109,48093,714,0
21043,252,137103,1776,0
5739,60,33000,765,0
2550,43,5902,25,0
10846,136,46274,1132,0
5865,142,13447,13,0
5600,61,24980,60,0
6132,58,8846,100,0
7101,163,18626,642,0
485,9,1604,0,0
4433,133,10814,230,0
0,0,0,0,0
781,8,0,0,0
617,17,0,0,0
26,0,0,0,0
7270,102,9318,0,0
13613,158,10905,159,0
5078,69,16987,612,0
0,0,0,0,0
8572,161,2325,219,0
1273,11,0,0,0
2950,19,0,0,0
5923,89,5080,168,0
5327,97,23581,319,0
926,4,50,0,0
3093,43,3897,131,0
6941,130,6557,399,0
0,0,0,0,0
0,0,0,0,0
4552,102,3679,931,0
8532,287,16620,1035,0
3595,81,2828,84,0
0,0,0,0,0
1631,18,0,0,0
7152,125,15481,413,0
8364,253,8766,1440,0
2717,95,13398,69,0
567,3,0,0,0
7592,140,7950,217,0
0,0,0,0,0
9571,130,2006,28,0
14496,234,10803,734,0
0,0,0,0,0
8507,167,1387,427,0
5287,91,9343,1927,0
1634,38,1935,149,0
356,15,0,0,0
7691,64,494,0,0
9178,134,13228,381,0
20114,440,6799,1914,0
13229,194,26315,0,0
9158,53,6775,37,0
6792,89,1317,170,0
22784,347,23479,2,0
27263,496,31336,203,0
1350,2,0,0,0
1853,4,5237,0,0
12145,96,3123,5,0
35821,1075,42561,11924,0
4494,28,6590,48,0
1172,13,1149,0,0
6132,96,16934,2416,0
3938,61,9490,442,0
4236,72,1836,357,0
553,0,0,0,0
4687,52,0,0,0
3563,57,0,0,0
4091,49,0,0,0
14603,186,0,0,0
0,0,0,0,0
1215,2,0,0,0
3745,26,0,0,0
7284,95,0,0,0
7654,114,10052,673,0
3409,28,2643,0,0
585,5,0,0,0
2149,38,2094,264,0
1372,18,11511,35,0
152,0,0,0,0
6179,68,22190,121,0
1291,25,5885,279,0
559,10,0,0,0
445,0,0,0,0
1401,18,2122,0,0
1234,27,0,0,0
175,14,0,0,0
13217,200,26447,1171,0
0,0,0,0,0
235,5,0,0,0
2564,573,44669,62,0
8980,71,29877,151,0
23066,235,50183,2658,0
23294,372,85119,1099,0
1683,7,3359,0,0
115,2,0,0,0
70,7,0,0,0
24247,460,24152,3368,0
1872,5,633,0,0
563,1,0,0,0
18079,215,27866,347,0
335,0,0,0,0
12384,159,7279,8075,0
8510,73,6708,3613,0
3164,8,1,0,0
24880,446,11216,219,0
0,0,0,0,0
10454,112,7025,1014,0
3528,33,0,0,0
63169,1838,25007,2905,0
3631,30,2360,20,0
12525,98,14044,983,0
568,2,0,0,0
7416,131,15076,0,0
15675,160,15913,1041,0
14252,178,37814,14,0
7246,135,2286,75,0
4403,33,7671,180,0
2318,32,36823,683,0
9402,115,4460,1214,0
267,5,0,0,0
1286,22,1397,0,0
4422,52,173,0,0
9093,163,11076,13,0
39,6,0,0,0
143,1,0,0,0
7447,94,18876,2261,0
3411,51,31006,27,0
79,10,0,0,0
8,0,0,0,0
138,2,0,0,0
4676,49,5202,718,0
3989,72,7787,322,0
0,0,0,0,0
21662,1074,173246,15668,0
21625,794,64838,33631,0
7088,156,22420,1645,0
1020,13,0,0,0
20599,703,28190,6893,0
5037,122,20926,153,0
3950,58,15823,780,0
4537,202,3516,385,0
11439,172,5886,1309,0
16111,714,38105,4113,0
8210,203,11294,1485,0
17030,685,64645,15529,0
15357,358,72728,1218,0
0,0,0,0,0
4282,88,19949,393,0
558,4,0,0,0
8100,139,22190,676,0
4839,107,15539,503,0
0,0,0,0,0
8396,310,21213,2128,0
7828,243,16329,2239,0
8207,131,9609,1400,0
17775,366,8462,1628,0
28933,984,90218,7879,0
4815,56,19047,247,0
2116,27,0,622,0
23611,451,98804,6268,0
50283,1518,22980,6726,0
7105,129,5225,1558,0
22665,438,69562,8949,0
10274,290,27219,465,0
9235,215,55425,2929,0
3160,64,0,0,0
605,3,0,0,0
1185,9,0,0,0
0,0,0,0,0
12853,177,20220,50,0
10534,59,8363,8309,0
2780,9,1994,0,0
825,0,0,0,0
8163,78,21445,2477,0
22152,216,24508,1,0
23057,331,37839,956,0
1011,5,1665,0,0
0,0,0,0,0
4574,27,9345,0,0
1752,10,842,0,0
3847,31,893,5,0
4064,41,446,0,0
22689,391,24168,679,0
7838,28,6163,739,0
8761,169,2169,269,0
1373,5,5,0,0
3599,21,2374,0,0
8929,126,7075,2677,0
2713,55,2561,0,0
10256,306,11110,622,0
10698,156,50224,406,0
12225,158,47751,1074,0
14099,96,44910,1799,0
10515,286,66487,844,0
8391,25,29406,10,0
924,23,0,0,0
3193,55,0,0,0
0,0,0,0,0
0,0,0,0,0
2897,17,0,0,0
7750,161,5720,0,0
7217,53,30309,4,0
5904,96,654,68,0
455,5,0,0,0
2099,17,495,0,0
9152,127,17443,391,0
2059,14,493,0,0
623,8,0,0,0
0,0,0,0,0
2197,54,0,0,0
2922,38,820,0,0
9565,303,0,0,0
3624,45,2084,8,0
571,11,0,0,0
26,0,0,0,0
299,5,2,0,0
293,8,0,0,0
3900,45,0,0,0
490,5,0,0,0
7744,136,1695,0,0
4969,120,5609,0,0
202,3,0,0,0
341,4,0,0,0
531,9,0,0,0
1225,8,0,0,0
550,11,0,0,0
981,14,0,0,0
984,27,0,0,0
52,2,0,0,0
7562,41,1196,677,0
8165,115,7684,314,0
4136,61,731,90,0
0,0,0,0,0
9008,173,12977,1138,0
240,2,0,0,0
689,27,2242,232,0
3349,22,44309,224,0
2944,22,2072,0,0
6677,82,11030,430,0
6135,143,43512,449,0
3678,64,74322,381,0
1106,9,1129,0,0
3528,53,60965,315,0
3916,72,4979,1328,0
394,3,0,0,0
0,0,0,0,0
1141,50,0,0,0
7138,207,119108,1735,0
51,1,77,595,0
3302,55,31180,594,0
9863,175,27318,9180,0
2236,29,9152,10,0
5458,52,13478,5,0
5863,100,40562,647,0
619,21,0,0,0
8342,155,61846,486,0
140,1,0,0,0
2334,46,1242,0,0
10513,205,53531,362,0
9899,153,31396,255,0
2936,84,14400,205,0
14267,367,56167,432,0
4043,86,13730,360,0
2489,62,27104,1105,0
5264,90,6728,1,0
1613,33,21022,195,0
10287,136,25812,1081,0
4639,169,55014,1057,0
3796,83,0,0,0
6638,118,81451,983,0
5336,92,22814,1269,0
9845,180,56163,2115,0
16444,219,8719,189,0
4721,81,8315,105,0
6694,133,53773,1880,0
20402,940,52404,2952,0
7354,120,40647,383,0
5755,137,45012,812,0
3143,49,2469,200,0
304,0,0,0,0
520,11,0,0,0
256,1,0,0,0
9902,198,56619,14062,0
774,4,9818,202,0
196,28,0,0,0
7096,176,22624,12386,0
11700,288,20500,21669,0
2478,49,10787,660,0
1429,11,0,0,0
7196,101,2799,10539,0
16781,864,31103,49478,0
7641,42,38697,4650,0
2099,29,8395,342,0
5590,100,16343,191,0
5294,163,6409,1046,0
4614,64,7946,13,0
444,6,5547,0,0
1115,16,4315,200,0
184,1,0,0,0
890,18,0,0,0
5351,86,30340,0,0
637,8,0,0,0
8395,129,35613,99,0
12126,437,32263,336,0
1454,7,232,0,0
6112,40,11399,96,0
6072,93,5793,91,0
18738,804,61689,9387,0
4188,127,10533,79,0
5681,84,2346,427,0
9144,136,13542,1682,0
0,0,0,0,0
2787,60,1222,596,0
1035,29,0,0,0
0,0,0,0,0
669,6,112,0,0
30,2,0,0,0
1203,29,19424,94,0
5319,186,4424,121,0
552,1,80,0,0
2549,23,29285,0,0
7319,170,87730,659,0
580,9,17012,62,0
610,4,6954,0,0
7024,71,90828,60,0
7531,147,94815,530,0
2643,20,26827,15,0
512,8,0,0,0
2002,24,2703,0,0
192,0,0,0,0
0,0,0,0,0
287,2,0,0,0
12664,129,343,231,0
12130,255,1664,1004,0
2004,8,0,0,0
550,6,0,0,0
3805,109,1669,1075,0
336,2,0,0,0
4208,107,0,0,0
0,0,0,0,0
7765,110,38512,31,0
15546,418,64023,530,0
5801,67,3450,200,0
13874,732,60241,2574,0
420,6,0,0,0
1857,488,1699,0,0
569,8,0,0,0
3596,18,31244,0,0
11988,230,48534,10,0
230,17,0,0,0
662,7,10955,0,0
11348,153,43566,1112,0
16818,417,87652,507,0
81,1,5,0,0
579,4,2221,14,0
6300,146,12990,593,0
5705,60,32899,947,0
3135,30,200,290,0
3823,9,1953,264,0
9275,103,1248,0,0
6398,51,30630,10,0
6070,74,51507,1075,0
10235,157,43264,119,0
7602,245,28888,7973,0
312,10,0,0,0
9668,138,33404,1368,0
7218,75,65986,1968,0
11122,124,3159,926,0
7723,106,9789,183,0
225,1,0,0,0
10026,200,32424,342,0
14198,430,37932,107,0
397,3,33,0,0
6084,69,30206,441,0
1151,12,4207,116,0
4743,102,12283,761,0
7279,119,13453,78,0
5167,31,949,2,0
18522,349,55602,1659,0
2162,9,0,0,0
16873,173,108611,1566,0
10969,110,22359,1273,0
2460,31,11220,0,0
15426,663,28610,2202,0
17864,228,56002,254,0
1460,9,9441,0,0
6457,129,45331,744,0
2344,26,1113,0,0
1508,21,266,0,0
2967,83,4419,75,0
0,0,0,0,0
8277,240,29924,160,0
11859,357,35468,1336,0
0,0,0,0,0
12804,265,0,8,0
5892,118,14520,3650,0
1231,17,0,84,0
6926,94,40446,470,0
4133,85,54517,1088,0
14281,444,143324,970,0
11501,349,87184,6765,0
7108,135,41575,1389,0
4443,65,7451,126,0
13310,532,38259,2219,0
10098,140,71211,2165,0
79,2,0,0,0
7989,173,73551,716,0
11017,219,7716,880,0
15164,556,21426,1052,0
14049,353,102258,1746,0
13430,551,102882,1859,0
8417,276,55953,1294,0
392,11,0,0,0
3503,58,24279,248,0
2844,34,19323,713,0
2600,29,8635,76,0
4804,119,4945,294,0
5223,182,7424,613,0
69,9,0,0,0
9265,165,38121,1050,0
306,6,0,0,0
6506,129,8271,800,0
21634,522,77418,2883,0
3021,59,14203,337,0
6419,87,0,187,0
245,0,0,0,0
15152,280,136618,1540,0
17780,344,6052,937,0
9708,133,56707,1176,0
6343,122,51566,410,0
15254,223,117202,528,0
3631,53,31451,523,0
1996,39,3364,122,0
8745,119,53361,977,0
6636,114,26795,2665,0
5645,50,23699,26,0
4487,47,13369,377,0
7139,116,10767,1081,0
509,7,3840,0,0
3737,103,13771,35,0
549,18,0,0,0
495,12,0,0,0
176,0,0,0,0
5327,98,15290,178,0
7247,65,6749,89,0
4190,59,20865,344,0
0,0,0,0,0
6372,117,630,138,0
4452,68,3011,271,0
3826,108,24374,77,0
979,14,360,20,0
2297,41,2587,85,0
4236,93,5269,0,0
0,0,0,0,0
4733,98,6600,172,0
6431,259,15473,738,0
2923,72,4093,470,0
1281,7,0,0,0
5289,133,11256,724,0
0,0,0,0,0
0,0,0,0,0
6525,234,6810,1492,0
2545,70,11950,437,0
100,1,0,0,0
494,0,0,0,0
6543,85,9406,475,0
7421,89,1230,39,0
9978,180,10535,122,0
5811,98,1187,174,0
3873,64,10258,1997,0
1452,31,2452,305,0
330,7,0,0,0
5531,51,1164,0,0
6306,97,21700,140,0
13634,426,14992,1969,0
9999,142,50665,2431,0
6558,34,5716,238,0
5375,78,1151,3,0
16542,322,35885,433,0
19843,425,38192,216,0
0,0,0,0,0
1132,10,0,0,0
10243,126,7634,90,0
24614,875,40657,8753,0
1101,13,776,0,0
4789,83,17649,932,0
3158,56,5380,91,0
3138,58,2638,208,0
555,0,0,0,0
4457,62,0,0,0
1581,12,0,0,0
2289,19,0,0,0
7776,112,0,0,0
1310,7,0,0,0
2332,16,0,0,0
4507,57,0,0,0
5935,113,19850,312,0
2512,12,139,0,0
164,2,240,0,0
1231,17,15602,616,0
0,0,0,0,0
4139,98,29303,203,0
1138,41,4652,21,0
498,8,0,0,0
168,2,0,0,0
1158,14,5807,70,0
1224,8,0,0,0
11181,165,36319,1727,0
2028,503,42011,80,0
603,7,1489,11,0
18186,170,42150,3058,0
17885,303,60840,1124,0
21063,453,29651,2498,0
535,3,0,0,0
15674,220,24324,12,0
267,3,0,0,0
8400,249,9464,9530,0
5817,65,7148,2300,0
1645,12,5,0,0
17647,318,6811,235,0
9358,152,10395,432,0
1999,34,0,0,0
62013,1597,40365,1538,0
1860,15,567,0,0
8604,74,17936,1050,0
578,17,0,0,0
5427,66,12301,301,0
12570,139,20073,694,0
10583,176,49590,811,0
4216,82,1219,186,0
2973,21,5153,0,0
1542,13,8052,363,0
7755,106,5945,519,0
2673,33,322,1,0
7435,151,18380,600,0
3223,59,11762,1676,0
3079,41,200,0,0
3592,34,9647,646,0
3564,58,16086,439,0
0,0,0,0,0
20027,1005,173714,13469,0
16820,693,84133,32221,0
5426,145,23088,764,0
768,13,0,0,0
19451,676,35517,5430,0
4627,130,21743,196,0
2776,50,16040,371,0
5374,191,3918,718,0
4572,110,4670,1599,0
13931,563,38297,3243,0
5252,159,15293,2892,0
14721,635,69385,13578,0
11274,329,63685,2190,0
0,0,0,0,0
3610,97,21009,233,0
488,23,0,275,0
5181,111,23380,473,0
4196,88,15546,199,0
6352,248,23114,1062,0
7019,220,16026,2653,0
5020,95,9949,854,0
13565,399,8196,2278,0
28730,850,93802,10237,0
3004,53,21009,233,0
3918,45,0,1422,0
19640,437,105348,7273,0
57527,1495,24577,6777,0
3689,90,9221,828,0
18181,437,96526,4168,0
9809,261,36557,757,0
7470,194,53563,2181,0
3088,112,0,0,0
586,2,0,0,0
1104,12,0,0,0
13,0,0,0,0
7649,102,13843,62,0
9397,71,9751,4663,0
739,0,0,0,0
5466,50,16684,644,0
19583,249,28083,299,0
17233,279,39116,1698,0
37,0,4,0,0
2523,21,570,2,0
2791,28,1195,24,0
18969,425,36487,699,0
4812,27,6631,315,0
7006,108,8681,666,0
2213,18,3042,20,0
5934,72,8209,1878,0
2092,44,3076,409,0
9336,250,12563,293,0
6453,78,45099,265,0
8722,161,65552,353,0
8859,81,50847,2661,0
7800,172,66032,877,0
4301,29,23961,0,0
1117,43,0,0,0
0,0,0,0,0
2973,101,0,0,0
2406,24,0,0,0
6648,172,10574,0,0
5214,84,6982,0,0
3528,80,2355,208,0
311,2,0,0,0
1505,19,1597,0,0
6392,179,17051,688,0
1224,11,2165,0,0
523,2,0,0,0
2383,111,0,0,0
3307,37,0,40,0
13083,289,0,0,0
4237,57,3174,180,0
539,5,0,0,0
24,1,0,0,0
182,3,1,0,0
4059,102,278,0,0
768,12,0,0,0
10241,194,3166,0,0
6331,109,14237,768,0
486,6,0,0,0
199,3,0,0,0
707,10,0,0,0
2127,25,0,0,0
751,4,47,0,0
1208,18,99,0,0
1183,51,28,0,0
9,0,0,0,0
6544,77,1002,197,0
8912,136,11129,136,0
4389,51,2246,119,0
0,0,0,0,0
8648,202,28638,608,0
146,2,0,0,0
706,17,976,0,0
2641,30,34651,714,0
3717,38,3962,0,0
5137,77,12140,90,0
5233,126,36728,435,0
310,4,0,0,0
3340,101,74989,126,0
343,3,566,0,0
3214,52,58625,75,0
3078,69,4700,91,0
393,4,0,0,0
64,8,0,0,0
1016,92,0,0,0
8491,228,137094,2220,0
3393,70,33691,97,0
11358,270,24987,6303,0
2288,43,13312,372,0
6906,92,26329,143,0
7552,105,65880,584,0
1005,35,0,0,0
8626,189,85892,828,0
90,4,0,0,0
12376,275,55512,769,0
11289,179,36505,171,0
3446,98,18442,346,0
17978,432,75439,773,0
4286,90,20860,40,0
149,4,0,0,0
2928,70,31466,566,0
6300,131,9533,180,0
1860,43,26267,220,0
11390,170,34388,618,0
6268,153,56789,786,0
4655,93,0,0,0
7169,132,100823,930,0
4710,106,32779,819,0
12114,162,115685,6951,0
19182,215,10891,860,0
4491,73,12624,5,0
7402,183,76272,1507,0
57,2,0,0,0
24537,1129,78454,3617,0
7670,115,35866,387,0
7238,171,58995,1126,0
3972,76,5430,64,0
313,8,0,0,0
109,4,0,0,0
10642,267,71733,18394,0
1206,60,12733,321,0
342,11,0,0,0
10088,220,29847,12393,0
14758,442,21085,23412,0
0,0,0,0,0
0,0,0,0,0
2424,62,12069,2083,0
42,0,0,0,0
9001,102,2004,11813,0
19628,1064,33401,53385,0
9019,41,60848,4390,0
0,0,0,0,0
2292,50,7755,0,0
7886,134,27770,91,0
6275,177,8443,1149,0
5209,95,7520,48,0
704,18,8489,140,0
1693,9,4101,57,0
153,0,0,0,0
902,27,0,0,0
6586,73,55384,867,0
417,7,0,0,0
8546,108,44175,936,0
15003,464,41940,416,0
1690,23,35,0,0
0,0,0,0,0
7428,49,13090,30,0
6478,89,4751,70,0
22024,974,60693,14484,0
4610,125,12715,183,0
7296,100,4164,424,0
9825,153,14398,708,0
2487,51,1131,680,0
958,37,0,0,0
485,6,1474,0,0
48,1,0,0,0
1450,21,25083,51,0
7078,195,5415,295,0
639,8,0,0,0
2653,18,38522,175,0
8425,177,113341,238,0
636,6,23871,0,0
634,2,6122,0,0
7306,73,94767,0,0
8639,222,111890,226,0
2533,9,12792,0,0
468,4,0,0,0
2841,27,13517,40,0
226,2,0,0,0
397,1,0,0,0
12099,155,1726,0,0
12775,359,2646,171,0
4075,145,906,494,0
4579,138,0,0,0
0,0,0,0,0
8345,117,37218,254,0
17658,507,84037,338,0
2255,21,1109,6,0
16099,870,74037,2572,0
267,9,0,0,0
2580,558,1316,0,0
625,13,0,0,0
3764,32,43172,293,0
13384,249,65690,370,0
388,11,0,0,0
605,8,7688,0,0
10938,226,51953,8,0
19607,699,105639,0,0
0,0,0,0,0
2414,23,23403,12,0
4222,174,7303,642,0
4055,38,31511,580,0
3374,39,978,85,0
4273,54,575,572,0
11189,165,536,0,0
6129,61,30746,124,0
4890,82,58902,752,0
11288,188,76147,70,0
9584,283,33715,10062,0
320,2,0,0,0
9247,124,38704,1536,0
7121,96,84002,1831,0
8633,221,4721,38,0
8344,114,14131,123,0
136,0,0,0,0
8972,200,66817,2258,0
14130,438,55391,834,0
384,12,33,0,0
4878,66,47323,355,0
474,3,1181,110,0
4515,95,15561,736,0
7740,118,13463,329,0
5304,62,2720,180,0
18217,341,54818,1174,0
20,0,0,0,0
656,12,0,56,0
16196,210,133396,2273,0
11169,184,29729,431,0
1282,17,7849,0,0
15577,822,47955,2446,0
16064,223,83107,459,0
1199,19,3915,0,0
8852,126,49808,555,0
0,0,0,0,0
2441,32,1499,0,0
1507,29,958,0,0
3607,103,5878,0,0
9555,259,31364,50,0
12958,374,52437,1128,0
14633,208,0,0,0
6799,138,20290,2485,0
1330,21,31,65,0
8252,144,64483,160,0
6795,152,76081,361,0
16819,475,196752,2242,0
13911,379,100620,5009,0
7915,176,49974,764,0
5185,91,15059,57,0
14403,574,38637,2579,0
10021,136,94560,2475,0
80,4,0,0,0
8002,235,89901,1528,0
9634,229,10500,411,0
18117,702,28640,1776,0
18545,607,124857,1841,0
13113,521,133331,4105,0
9643,311,37499,1707,0
632,30,0,0,0
4110,81,35979,83,0
3609,55,19162,531,0
2674,42,11589,221,0
6335,147,3883,127,0
6306,169,6196,505,0
458,7,0,0,0
9063,136,46627,1345,0
431,10,0,0,0
8514,146,12313,1151,0
20964,657,98221,5334,0
3461,38,14354,184,0
4634,92,0,333,0
135,1,0,0,0
16878,375,143725,1278,0
17332,399,6280,1272,0
8860,179,58712,444,0
6141,93,59457,730,0
16307,251,145072,829,0
3693,44,31781,723,0
3543,71,8145,205,0
10810,191,62492,3294,0
9172,195,39436,1955,0
5200,118,34292,316,0
3265,63,17376,310,0
6923,185,22462,949,0
518,3,2548,215,0
0,0,0,0,0
4402,139,20675,95,0
676,24,0,0,0
573,21,0,0,0
363,4,0,0,0
4727,99,21522,5,0
5298,95,9597,2,0
4254,54,21011,321,0
0,0,0,0,0
4503,65,896,186,0
3869,52,2726,101,0
5304,121,31572,8,0
387,13,0,0,0
2449,50,3875,294,0
0,0,0,0,0
4387,125,4970,970,0
0,0,0,0,0
0,0,0,0,0
5955,117,9123,214,0
111,4,0,0,0
8753,312,14229,725,0
3030,61,4672,171,0
0,0,0,0,0
1564,14,16,0,0
6014,150,14250,390,0
8484,292,9888,2312,0
2239,64,9161,1290,0
517,12,0,0,0
415,3,0,0,0
6719,72,7909,861,0
7660,118,1860,0,0
10264,176,9801,110,0
128,1,0,0,0
5447,84,1223,179,0
2002,55,5356,785,0
1564,36,2394,351,0
157,5,0,0,0
0,0,0,0,0
0,0,0,0,0
5190,75,6939,0,0
7770,108,18164,682,0
82,4,0,0,0
15613,423,18154,3195,0
10975,191,81594,2466,0
8001,44,4267,8,0
2255,27,309,0,0
16207,337,32950,376,0
20389,608,59382,214,0
9746,155,8978,218,0
27667,1115,52065,7506,0
820,7,1355,0,0
6103,157,21205,1024,0
0,0,0,0,0
3612,54,4965,32,0
3438,43,1418,166,0
699,15,0,0,0
4838,80,0,0,0
655,9,0,0,0
4890,96,0,0,0
4922,89,0,0,0
6746,169,21436,1287,0
2389,9,1902,0,0
1268,8,14489,108,0
4578,113,42403,246,0
1508,15,10207,211,0
495,4,0,0,0
192,4,0,0,0
1318,12,8448,0,0
1895,26,0,0,0
12194,197,55184,998,0
2932,519,55594,107,0
2555,34,9580,0,0
16819,239,70449,4245,0
18385,350,93757,167,0
168,3,0,0,0
0,0,0,0,0
23873,548,44868,3895,0
738,10,0,0,0
17831,226,25597,55,0
299,2,0,0,0
9631,120,9698,13815,0
6309,56,6490,1612,0
0,0,0,0,0
17300,320,14528,222,0
9747,159,16421,901,0
71642,2129,55421,1733,0
10786,79,26465,1978,0
592,6,0,0,0
4653,77,15760,1269,0
0,0,0,0,0
12854,149,31870,596,0
9582,152,65797,180,0
4623,77,585,4,0
2720,20,1932,0,0
340,2,827,0,0
7014,125,8746,717,0
1332,17,21,0,0
6573,125,12093,408,0
0,0,0,0,0
3229,37,13267,891,0
71,2,0,0,0
3083,74,1442,0,0
4423,85,9321,246,0
3054,62,11415,63,0
59,62,0,0,0
23931,1233,243357,8981,0
20279,944,98841,43047,0
6354,170,32886,1181,0
936,27,0,0,0
21674,888,54091,10526,0
4846,142,21870,215,0
2347,50,10606,673,0
7264,196,3801,933,0
4659,147,3272,1421,0
16099,795,50478,4387,0
4106,236,8435,1703,0
14661,753,107466,13480,0
12483,368,77091,2338,0
4361,124,18806,523,0
547,13,0,0,0
4609,71,16828,184,0
5355,124,21207,204,0
8694,309,26654,1300,0
8670,299,22274,3852,0
5556,106,14154,719,0
16971,406,17829,3428,0
30430,1179,134093,7251,0
3496,64,22489,752,0
4740,107,0,889,0
22992,530,116461,4237,0
70956,2157,47240,15529,0
4222,97,12009,1181,0
90,0,0,0,0
19186,438,120884,3314,0
11097,303,35532,1587,0
9195,260,75875,2191,0
4117,108,0,0,0
734,12,0,0,0
1270,24,0,0,0
0,0,0,0,0
7888,124,15189,20,0
9806,41,18165,2606,0
3900,41,11593,262,0
17459,222,25925,0,0
17209,193,50152,546,0
0,0,0,0,0
143,1,0,0,0
3229,11,1039,0,0
18734,385,38343,1787,0
4379,22,2921,340,0
6645,127,5320,546,0
1142,17,2508,45,0
5524,79,8312,2069,0
0,0,0,0,0
3886,81,5404,389,0
10768,277,16865,1051,0
8487,102,58962,451,0
10757,169,95770,113,0
10435,91,51758,3446,0
8970,253,91892,1110,0
4221,13,18941,0,0
924,39,0,0,0
0,0,0,0,0
99,6,0,0,0
4122,82,0,0,0
1985,47,26,0,0
7166,299,23545,0,0
0,0,0,0,0
5326,153,1098,4,0
2891,73,3631,9,0
350,3,0,0,0
0,0,0,0,0
1736,22,1876,0,0
7824,156,18174,0,0
1295,17,158,0,0
699,8,0,0,0
2147,114,0,0,0
3072,15,3923,3,0
10569,369,0,4,0
3600,72,3239,181,0
569,2,0,0,0
5,0,0,0,0
220,8,0,0,0
2124,103,923,0,0
472,9,0,0,0
9213,160,2519,0,0
5723,172,8211,0,0
94,2,0,0,0
383,7,0,0,0
418,1,0,0,0
1199,22,771,0,0
511,4,0,0,0
713,3,0,0,0
1150,50,0,0,0
5,0,0,0,0
7233,95,1021,60,0
6256,98,6244,86,0
4374,45,1176,92,0
0,0,0,0,0
10242,219,19661,1331,0
126,1,0,0,0
587,13,272,150,0
1502,17,19911,0,0
